label,x,y,z
3,0.41879838705062866,0.010888637974858284,-0.9080139398574829
3,0.48049139976501465,0.011238486506044865,-0.8769274353981018
3,0.5245987772941589,0.011438892222940922,-0.851272702217102
3,0.566233217716217,0.011431559920310974,-0.8241658210754395
3,0.6184400916099548,0.010767702013254166,-0.7857581377029419
3,0.655002236366272,0.010444707237184048,-0.755554735660553
3,0.6889563202857971,0.010249778628349304,-0.7247303128242493
3,0.7302171587944031,0.010169661603868008,-0.683139443397522
3,0.7582919001579285,0.010182606056332588,-0.651835560798645
3,0.7838059663772583,0.010221005417406559,-0.6209216713905334
3,0.8144167065620422,0.010270263068377972,-0.58018958568573
3,0.8358291387557983,0.010279126465320587,-0.5488932728767395
3,0.8559408783912659,0.010303987190127373,-0.5169709324836731
3,0.8803179860115051,0.010305782780051231,-0.4742719829082489
3,0.8963460922241211,0.01035079825669527,-0.44323408603668213
3,0.9104291796684265,0.010394690558314323,-0.4135342836380005
3,0.9226570725440979,0.010429914109408855,-0.3854803740978241
3,0.9359006285667419,0.010460954159498215,-0.3521086275577545
3,0.9437262415885925,0.0105209955945611,-0.3305600881576538
3,0.9519628882408142,0.010629793629050255,-0.3060286343097687
3,0.9570114016532898,0.010723155923187733,-0.28985193371772766
3,0.9613481760025024,0.010802116245031357,-0.2751235067844391
3,0.9661588668823242,0.010916882194578648,-0.257716566324234
3,0.969059407711029,0.011004696600139141,-0.24658203125
3,0.9713311791419983,0.011090999469161034,-0.23747116327285767
3,0.9735420942306519,0.011194685474038124,-0.2282332479953766
3,0.9746482372283936,0.011260286904871464,-0.22345894575119019
3,0.9751052260398865,0.01132647879421711,-0.22145292162895203
3,0.9744079113006592,0.011407368816435337,-0.22449731826782227
3,0.9728330373764038,0.011467183008790016,-0.23122361302375793
3,0.9703614711761475,0.011504022404551506,-0.24138405919075012
3,0.9652920365333557,0.011527813971042633,-0.2609180510044098
3,0.9599450826644897,0.011559023521840572,-0.2799493074417114
3,0.9530589580535889,0.011594388633966446,-0.3025624752044678
3,0.9409623742103577,0.011643454432487488,-0.3383106589317322
3,0.9292147159576416,0.011746696196496487,-0.36935341358184814
3,0.9149316549301147,0.011821247637271881,-0.40343552827835083
3,0.892026424407959,0.011908326297998428,-0.4518263041973114
3,0.872462809085846,0.011952019296586514,-0.4885343313217163
3,0.8504241704940796,0.012016515247523785,-0.525960385799408
3,0.8166958093643188,0.012178436852991581,-0.5769399404525757
3,0.7876664400100708,0.012238489463925362,-0.6159802675247192
3,0.7556285262107849,0.012277844361960888,-0.6548852920532227
3,0.7101354598999023,0.012263868004083633,-0.7039582133293152
3,0.6754890084266663,0.012499501928687096,-0.7372640371322632
3,0.6403239369392395,0.012841500341892242,-0.7679976224899292
3,0.5924992561340332,0.013396458700299263,-0.8054595589637756
3,0.5545781850814819,0.013770301826298237,-0.8320176601409912
3,0.5150425434112549,0.013730747625231743,-0.857054591178894
3,0.4617213010787964,0.013486749492585659,-0.8869224786758423
3,0.4232684075832367,0.013272764161229134,-0.9059070944786072
3,0.3870258927345276,0.013066781684756279,-0.9219762682914734
3,0.34326788783073425,0.012814574874937534,-0.9391500949859619
3,0.31353411078453064,0.012622358277440071,-0.9494930505752563
3,0.28576335310935974,0.012437920086085796,-0.9582194685935974
3,0.25121185183525085,0.01216671522706747,-0.9678556323051453
3,0.22775810956954956,0.011935554444789886,-0.9736446142196655
3,0.20596915483474731,0.011732572689652443,-0.9784881472587585
3,0.18021854758262634,0.011540046893060207,-0.9835588932037354
3,0.16398370265960693,0.01143699698150158,-0.9863967299461365
3,0.14597131311893463,0.011299984529614449,-0.9892242550849915
3,0.13463915884494781,0.011209152638912201,-0.9908313155174255
3,0.12508085370063782,0.011120064184069633,-0.9920842051506042
3,0.11536935716867447,0.011029458604753017,-0.9932613968849182
3,0.10983829945325851,0.010970783419907093,-0.9938889145851135
3,0.10484156012535095,0.010919155552983284,-0.9944289922714233
3,0.1007310301065445,0.010898248292505741,-0.9948539733886719
3,0.09934091567993164,0.010932818986475468,-0.9949933886528015
3,0.1036205142736435,0.011000972241163254,-0.9945560693740845
3,0.1172393262386322,0.011163564398884773,-0.993040919303894
3,0.13180947303771973,0.011253444477915764,-0.9912111759185791
3,0.14948910474777222,0.01134034339338541,-0.9886983633041382
3,0.17779408395290375,0.011539994738996029,-0.984000027179718
3,0.20200635492801666,0.011739461682736874,-0.979313850402832
3,0.23795369267463684,0.012080032378435135,-0.9712013602256775
3,0.2578158676624298,0.012253505177795887,-0.9661163687705994
3,0.3018716275691986,0.012589282356202602,-0.9532654285430908
3,0.3384098410606384,0.012860719114542007,-0.9409109354019165
3,0.37698546051979065,0.013111813925206661,-0.9261263608932495
3,0.4295961558818817,0.013432664796710014,-0.902921199798584
3,0.4694152772426605,0.01363714411854744,-0.8828721642494202
3,0.5096949934959412,0.013840844854712486,-0.8602437973022461
3,0.5635647773742676,0.013768618926405907,-0.8259571194648743
3,0.6031004786491394,0.013133234344422817,-0.7975570559501648
3,0.6413452625274658,0.012759031727910042,-0.7671462893486023
3,0.6898971796035767,0.012438430450856686,-0.723800539970398
3,0.72374427318573,0.012350953184068203,-0.6899577379226685
3,0.7545267343521118,0.012367002665996552,-0.6561527252197266
3,0.7908344864845276,0.01239335909485817,-0.611904501914978
3,0.8153173923492432,0.012399637140333652,-0.5788815021514893
3,0.8376862406730652,0.012421628460288048,-0.5460104942321777
3,0.8635199666023254,0.012452573515474796,-0.5041608810424805
3,0.8800560832023621,0.012518866918981075,-0.4747045338153839
3,0.8950645327568054,0.012576088309288025,-0.4457591772079468
3,0.91370689868927,0.012658189050853252,-0.40617653727531433
3,0.9265918135643005,0.012675654143095016,-0.3758547902107239
3,0.9381969571113586,0.012695170938968658,-0.3458687663078308
3,0.9514479041099548,0.012730960734188557,-0.30754631757736206
3,0.954344630241394,0.012751051224768162,-0.2984353005886078
3,0.9685345888137817,0.012870045378804207,-0.24854591488838196
3,0.9740572571754456,0.012963291257619858,-0.22592982649803162
3,0.9787541031837463,0.013084663078188896,-0.2046193778514862
3,0.9826945066452026,0.013221331872045994,-0.18476057052612305
3,0.9867804050445557,0.013413048349320889,-0.16150669753551483
3,0.9889438152313232,0.01355193741619587,-0.147670179605484
3,0.9904122948646545,0.01368036214262247,-0.13746342062950134
3,0.9915488958358765,0.013832814060151577,-0.12899337708950043
3,0.9920229315757751,0.013929856941103935,-0.12528476119041443
3,0.992173969745636,0.013998018577694893,-0.12407548725605011
3,0.991460382938385,0.014019825495779514,-0.12965206801891327
3,0.9906868934631348,0.014011752791702747,-0.13543643057346344
3,0.9889370799064636,0.01397260557860136,-0.14767569303512573
3,0.9852885007858276,0.013921949081122875,-0.17033086717128754
3,0.9813956618309021,0.013886170461773872,-0.1914929449558258
3,0.9745826721191406,0.01385792437940836,-0.22359904646873474
3,0.9681798219680786,0.01383912656456232,-0.2498725801706314
3,0.9574074745178223,0.013856607489287853,-0.28840741515159607
3,0.9471442699432373,0.013910287991166115,-0.3205060362815857
3,0.9347103834152222,0.014004483819007874,-0.3551342785358429
3,0.9200736284255981,0.01410722266882658,-0.39149123430252075
3,0.9031830430030823,0.014182385988533497,-0.4290212392807007
3,0.8772416114807129,0.01426488347351551,-0.4798371195793152
3,0.8553845286369324,0.014289372600615025,-0.5177963376045227
3,0.8219243884086609,0.014404329471290112,-0.5694144368171692
3,0.7928773164749146,0.014434671960771084,-0.6092102527618408
3,0.7603148221969604,0.014299784786999226,-0.6493973135948181
3,0.7144579887390137,0.012878415174782276,-0.69955974817276
3,0.6779155135154724,0.013041769154369831,-0.735024094581604
3,0.642094075679779,0.013142888434231281,-0.7665131688117981
3,0.5903472304344177,0.013949195854365826,-0.8070288300514221
3,0.5491678714752197,0.014264160767197609,-0.8355903029441833
3,0.5060384273529053,0.01409346703439951,-0.8623957633972168
3,0.44705459475517273,0.013867707923054695,-0.8943991661071777
3,0.4032871723175049,0.013631469570100307,-0.9149719476699829
3,0.3607780337333679,0.013363860547542572,-0.9325559735298157
3,0.30691561102867126,0.013027091510593891,-0.9516475796699524
3,0.26901930570602417,0.012754946947097778,-0.9630503058433533
3,0.2329743653535843,0.012456774711608887,-0.9724031090736389
3,0.1888006329536438,0.01201611664146185,-0.9819419384002686
3,0.16089123487472534,0.01175256259739399,-0.9869021773338318
3,0.1392560601234436,0.011590076610445976,-0.9901885986328125
3,0.12116744369268417,0.01143006794154644,-0.9925662875175476
3,0.11505281925201416,0.01136073935776949,-0.9932944178581238
3,0.11453008651733398,0.01134416926652193,-0.9933550357818604
3,0.12283370643854141,0.011437557637691498,-0.9923613667488098
3,0.13623082637786865,0.011530390940606594,-0.9906100034713745
3,0.15557391941547394,0.011688071303069592,-0.9877551198005676
3,0.1897229254245758,0.011942235752940178,-0.9817650318145752
3,0.22119081020355225,0.012196972034871578,-0.9751542806625366
3,0.2571195363998413,0.01249855849891901,-0.9662987589836121
3,0.2968696355819702,0.01279237400740385,-0.9548323154449463
3,0.35382893681526184,0.013185599818825722,-0.9352172017097473
3,0.396871954202652,0.013641642406582832,-0.9177725911140442
3,0.44102925062179565,0.013838213868439198,-0.8973860144615173
3,0.4993598163127899,0.013998104259371758,-0.8662816286087036
3,0.5425006151199341,0.014153513126075268,-0.8399361371994019
3,0.5846684575080872,0.013708802871406078,-0.8111564517021179
3,0.6382567882537842,0.01303672045469284,-0.7697131037712097
3,0.6762548089027405,0.01272283960133791,-0.7365579009056091
3,0.7230097055435181,0.012639197520911694,-0.6907221674919128
3,0.7550354599952698,0.0126268919557333,-0.6555623412132263
3,0.7846559286117554,0.012645512819290161,-0.6198024749755859
3,0.8213582038879395,0.0126395458355546,-0.5702725648880005
3,0.8479565978050232,0.012376748956739902,-0.5299210548400879
3,0.8723747730255127,0.012367922812700272,-0.4886811077594757
3,0.8935093879699707,0.012368377298116684,-0.4488740861415863
3,0.9163013696670532,0.012424428015947342,-0.40029647946357727
3,0.9296483397483826,0.012488410808146,-0.36823609471321106
3,0.9440241456031799,0.01259804517030716,-0.3296356201171875
3,0.9500975608825684,0.012631833553314209,-0.3116968870162964
3,0.9604429602622986,0.012706223875284195,-0.27818652987480164
3,0.9668587446212769,0.012765339575707912,-0.2549922466278076
3,0.9738019704818726,0.012892440892755985,-0.2270316779613495
3,0.9778428077697754,0.012998946942389011,-0.20893612504005432
3,0.9810114502906799,0.013118784874677658,-0.19350512325763702
3,0.9841592311859131,0.013287045061588287,-0.17678754031658173
3,0.9859192967414856,0.013403722085058689,-0.16668356955051422
3,0.9873150587081909,0.013511204160749912,-0.15819676220417023
3,0.988696277141571,0.013634159229695797,-0.14931069314479828
3,0.9893070459365845,0.01370748970657587,-0.14520163834095
3,0.9895021915435791,0.013761471025645733,-0.14386117458343506
3,0.9890516400337219,0.01382143422961235,-0.14692096412181854
3,0.9881824851036072,0.013849652372300625,-0.1526547521352768
3,0.9868776798248291,0.013856356032192707,-0.1608736515045166
3,0.9850528240203857,0.013866440393030643,-0.17169317603111267
3,0.981665313243866,0.01339320745319128,-0.19014115631580353
3,0.977855920791626,0.013307861052453518,-0.208855539560318
3,0.9708735346794128,0.013158287853002548,-0.2392307072877884
3,0.963921844959259,0.013102948665618896,-0.2658626437187195
3,0.9550449252128601,0.01311425119638443,-0.296170711517334
3,0.9437321424484253,0.013179014436900616,-0.3304479718208313
3,0.9299157857894897,0.013262391090393066,-0.36753323674201965
3,0.9073411822319031,0.013366288505494595,-0.4201822578907013
3,0.8793904185295105,0.013418742455542088,-0.4759121239185333
3,0.8543034195899963,0.013410073705017567,-0.5196016430854797
3,0.8252025246620178,0.013504873029887676,-0.5646753907203674
3,0.7806092500686646,0.01352878287434578,-0.6248728632926941
3,0.7437679767608643,0.013479354791343212,-0.6683019399642944
3,0.7064379453659058,0.013635153882205486,-0.7076436281204224
3,0.6635420322418213,0.013864327222108841,-0.748010516166687
3,0.6372035145759583,0.014096801169216633,-0.7705666422843933
3,0.6138764023780823,0.014323603361845016,-0.7892721891403198
3,0.5926002860069275,0.014620074070990086,-0.8053639531135559
3,0.5666206479072571,0.014927258715033531,-0.8238435387611389
3,0.5483067035675049,0.015095164999365807,-0.836141049861908
3,0.5253951549530029,0.015064525417983532,-0.850724995136261
3,0.508936882019043,0.01506111491471529,-0.8606720566749573
3,0.4920632243156433,0.01510705053806305,-0.8704283833503723
3,0.4682282507419586,0.015096490271389484,-0.883478581905365
3,0.4509149491786957,0.01507587917149067,-0.892439603805542
3,0.4353657066822052,0.01505402009934187,-0.9001278281211853
3,0.4214440584182739,0.015035557560622692,-0.9067297577857971
3,0.4040856659412384,0.014963485300540924,-0.9145987629890442
3,0.3906840682029724,0.014863151125609875,-0.9204047918319702
3,0.37645426392555237,0.014780405908823013,-0.9263172745704651
3,0.3559665381908417,0.014600513502955437,-0.9343846440315247
3,0.338381290435791,0.014415434561669827,-0.9408986568450928
3,0.3185468018054962,0.014254303649067879,-0.9477999210357666
3,0.290848970413208,0.014107340015470982,-0.9566649794578552
3,0.27244409918785095,0.014009607955813408,-0.9620696306228638
3,0.2579457461833954,0.013934167101979256,-0.9660589098930359
3,0.2449558973312378,0.013851555995643139,-0.9694352746009827
3,0.23933178186416626,0.013749740086495876,-0.9708404541015625
3,0.23368404805660248,0.012720032595098019,-0.9722293615341187
3,0.23307731747627258,0.01361654233187437,-0.9723628759384155
3,0.23887275159358978,0.013813372701406479,-0.9709526300430298
3,0.25630438327789307,0.013741608709096909,-0.9664984345436096
3,0.27466070652008057,0.014281957410275936,-0.9614351391792297
3,0.2965141236782074,0.014141924679279327,-0.9549237489700317
3,0.3206787109375,0.014430152252316475,-0.9470781087875366
3,0.355560839176178,0.014664865098893642,-0.9345380663871765
3,0.3832773268222809,0.014847020618617535,-0.9235139489173889
3,0.4125886857509613,0.015055899508297443,-0.9107930064201355
3,0.4542131721973419,0.01529617328196764,-0.89076167345047
3,0.48611441254615784,0.015509450808167458,-0.873757541179657
3,0.517705500125885,0.015707703307271004,-0.8554146885871887
3,0.5591138005256653,0.015837287530303,-0.8289396166801453
3,0.5901244282722473,0.01541147567331791,-0.8071652054786682
3,0.6213970184326172,0.015053942799568176,-0.7833511829376221
3,0.6617845296859741,0.014760760590434074,-0.7495487332344055
3,0.6893892884254456,0.014619448222219944,-0.7242435216903687
3,0.7141414880752563,0.014549802988767624,-0.6998501420021057
3,0.743659257888794,0.014519375748932362,-0.6684011220932007
3,0.7636678218841553,0.014568124897778034,-0.645444929599762
3,0.7868565320968628,0.014625721611082554,-0.6169626116752625
3,0.8025646805763245,0.014675428159534931,-0.5963845252990723
3,0.8180304765701294,0.014702976681292057,-0.5749868750572205
3,0.8328970074653625,0.014741376973688602,-0.5532315969467163
3,0.849878191947937,0.01474408432841301,-0.5267727971076965
3,0.8620253801345825,0.014800839126110077,-0.50664883852005
3,0.8749001622200012,0.014837753027677536,-0.4840758740901947
3,0.890242874622345,0.01486748456954956,-0.4552433490753174
3,0.9002864360809326,0.014925758354365826,-0.43504196405410767
3,0.9096409678459167,0.014995843172073364,-0.4151245355606079
3,0.9215087890625,0.015080831944942474,-0.3880644142627716
3,0.9296167492866516,0.015116590075194836,-0.3682175576686859
3,0.936755359172821,0.015139386989176273,-0.34965723752975464
3,0.9445416331291199,0.015187907963991165,-0.32804015278816223
3,0.949092447757721,0.015265138819813728,-0.314627468585968
3,0.9528052806854248,0.015337702818214893,-0.30319422483444214
3,0.9571768045425415,0.015420922078192234,-0.2890928089618683
3,0.9599215984344482,0.015491802245378494,-0.2798401415348053
3,0.9623276591300964,0.01557652372866869,-0.27144578099250793
3,0.9653701782226562,0.01567329838871956,-0.2604125440120697
3,0.9675661325454712,0.015737319365143776,-0.25212693214416504
3,0.9694194793701172,0.015786493197083473,-0.24490107595920563
3,0.9708292484283447,0.01585959643125534,-0.23924674093723297
3,0.970807671546936,0.01590726710855961,-0.23933085799217224
3,0.9692813754081726,0.015954460948705673,-0.24543654918670654
3,0.9668809771537781,0.015982914716005325,-0.25472643971443176
3,0.9633311629295349,0.016001475974917412,-0.26783761382102966
3,0.9586278200149536,0.016030244529247284,-0.28421053290367126
3,0.9507153034210205,0.015957115218043327,-0.3096541166305542
3,0.9429429173469543,0.015995584428310394,-0.3325698673725128
3,0.9325034022331238,0.016057714819908142,-0.36080402135849
3,0.912710964679718,0.016177630051970482,-0.40828537940979004
3,0.8932788968086243,0.016219493001699448,-0.4492100477218628
3,0.8703287839889526,0.016106227412819862,-0.4922075569629669
3,0.835221529006958,0.01591460593044758,-0.549683153629303
3,0.8062059283256531,0.01580134779214859,-0.5914239883422852
3,0.7748802900314331,0.0158467348664999,-0.6319093108177185
3,0.7265084385871887,0.016020415350794792,-0.6869707107543945
3,0.6849976181983948,0.016217796131968498,-0.7283647656440735
3,0.6407710909843445,0.016555756330490112,-0.767553448677063
3,0.582149088382721,0.017305143177509308,-0.8128978610038757
3,0.5409485101699829,0.017716431990265846,-0.8408690690994263
3,0.5024162530899048,0.01764308288693428,-0.8644458055496216
3,0.45376357436180115,0.017363596707582474,-0.8909529447555542
3,0.41854771971702576,0.017177633941173553,-0.9080323576927185
3,0.38480183482170105,0.017003318294882774,-0.9228425621986389
3,0.3441099524497986,0.016702216118574142,-0.9387807846069336
3,0.31803247332572937,0.01656700111925602,-0.9479350447654724
3,0.2953112721443176,0.016414448618888855,-0.9552600979804993
3,0.2693893313407898,0.01617300696671009,-0.9628955125808716
3,0.25418129563331604,0.016161788254976273,-0.9670215249061584
3,0.242713063955307,0.016199812293052673,-0.9699628353118896
3,0.23265959322452545,0.016371944919228554,-0.9724203944206238
3,0.22830553352832794,0.015986787155270576,-0.9734582901000977
3,0.22431553900241852,0.014562352560460567,-0.9744077324867249
3,0.22341324388980865,0.016092319041490555,-0.9745909571647644
3,0.23560567200183868,0.015902169048786163,-0.9717186093330383
3,0.24902057647705078,0.017235346138477325,-0.9683448076248169
3,0.2710411846637726,0.01869274489581585,-0.9623862504959106
3,0.2904914915561676,0.018875092267990112,-0.9566913843154907
3,0.3128971755504608,0.01823757402598858,-0.9496119022369385
3,0.33859187364578247,0.016959309577941895,-0.9407804608345032
3,0.37688419222831726,0.01702210307121277,-0.926103949546814
3,0.40806883573532104,0.018113357946276665,-0.912771463394165
3,0.44081318378448486,0.01887507736682892,-0.8974003791809082
3,0.48618194460868835,0.018739229068160057,-0.8736566305160522
3,0.521454393863678,0.017561210319399834,-0.8530983924865723
3,0.5565555095672607,0.01781011000275612,-0.8306195139884949
3,0.6016836762428284,0.017096633091568947,-0.7985514402389526
3,0.6321367025375366,0.016735877841711044,-0.7746760845184326
3,0.6678930521011353,0.01644820347428322,-0.7440754175186157
3,0.6920325756072998,0.01635986752808094,-0.7216808795928955
3,0.7146630883216858,0.016283046454191208,-0.699279248714447
3,0.7425069212913513,0.016289863735437393,-0.6696402430534363
3,0.76173335313797,0.016276387497782707,-0.6476861238479614
3,0.7800148725509644,0.016327232122421265,-0.6255478858947754
3,0.7982935905456543,0.016356034204363823,-0.6020463705062866
3,0.8232724070549011,0.016353188082575798,-0.5674108862876892
3,0.841664731502533,0.016356097534298897,-0.5397525429725647
3,0.86480313539505,0.01634943298995495,-0.5018447637557983
3,0.8805946707725525,0.01634938269853592,-0.4735880494117737
3,0.8947102427482605,0.01636817678809166,-0.44634687900543213
3,0.9111452102661133,0.016421837732195854,-0.4117579758167267
3,0.921768069267273,0.01645558699965477,-0.3873923420906067
3,0.9308100938796997,0.01650064066052437,-0.3651304244995117
3,0.9405149221420288,0.01658071018755436,-0.3393474221229553
3,0.9445626139640808,0.01662934571504593,-0.327909916639328
3,0.951665461063385,0.016711311414837837,-0.3066815435886383
3,0.956389844417572,0.016754472628235817,-0.2916122078895569
3,0.9605644345283508,0.016814660280942917,-0.2775484323501587
3,0.965101957321167,0.016919458284974098,-0.26132720708847046
3,0.9683712720870972,0.01703544519841671,-0.24893130362033844
3,0.9695636630058289,0.017095200717449188,-0.24424169957637787
3,0.9712265133857727,0.0172013770788908,-0.23753532767295837
3,0.9718746542930603,0.017274318262934685,-0.2348640114068985
3,0.971921980381012,0.017325669527053833,-0.23466438055038452
3,0.9708171486854553,0.01737326756119728,-0.23919068276882172
3,0.9691197872161865,0.01741374470293522,-0.24597476422786713
3,0.9667466282844543,0.017446910962462425,-0.25514012575149536
3,0.962444007396698,0.017508478835225105,-0.27091506123542786
3,0.9582071900367737,0.017542049288749695,-0.2855367362499237
3,0.9531713128089905,0.01717837154865265,-0.30194246768951416
3,0.9444116950035095,0.017239568755030632,-0.32831260561943054
3,0.9362820386886597,0.01731136068701744,-0.35082218050956726
3,0.9267435669898987,0.017395518720149994,-0.3752914369106293
3,0.9114395976066589,0.017496053129434586,-0.4110616147518158
3,0.8975248336791992,0.017546802759170532,-0.4406145513057709
3,0.8810946345329285,0.017584288492798805,-0.4726128876209259
3,0.8549423813819885,0.017674816772341728,-0.5184217691421509
3,0.8321646451950073,0.017763691022992134,-0.5542439818382263
3,0.8066816926002502,0.017857391387224197,-0.5907163023948669
3,0.7685721516609192,0.017925269901752472,-0.6395119428634644
3,0.7373173832893372,0.01774408668279648,-0.675313413143158
